time,open,high,low,close,Histogram,MACD,Signal,RSI,%K,%D
2014-09-18T13:30:00Z,145.7,147.06,145.69,146.84,0.175757858,0.59218392,0.416426062,68.73471735,84.83986288,71.99990101
2014-09-19T13:30:00Z,147.42,147.87,146.52,146.69,0.224165598,0.69663306,0.472467461,67.29623871,84.73698222,80.99544744
2014-09-22T13:30:00Z,146.92,147,145.5,145.71,0.175906794,0.692350954,0.51644416,58.65888736,74.53689656,81.37124722
2014-09-23T13:30:00Z,145.23,145.595,144.35,144.37,0.046213794,0.574211403,0.527997609,49.33479569,51.69491525,70.32293134
2014-09-24T13:30:00Z,144.17,145.12,143.72,144.88,-0.009764514,0.515791966,0.52555648,52.43379365,38.91242938,55.0480804
2014-09-25T13:30:00Z,144.41,144.46,142.07,142.48,-0.202292553,0.272690789,0.474983342,40.02632998,23.18965517,37.93233327
2014-09-26T13:30:00Z,142.52,142.89,140.98,142.42,-0.32052028,0.074332992,0.394853272,39.77294308,21.54045425,27.88084627
2014-09-29T13:30:00Z,140.94,142.34,140.66,142.19,-0.396098791,-0.100270216,0.295828574,38.76000369,16.39644914,20.37551952
2014-09-30T13:30:00Z,142.5,142.9,141.28,141.68,-0.457949805,-0.276608682,0.181341123,36.53789027,18.75579998,18.89756779
2014-10-01T13:30:00Z,141.16,141.67,138.72,139.18,-0.633907749,-0.611043563,0.022864186,28.04894912,13.46495583,16.20573498
2014-10-02T13:30:00Z,138.57,139.32,137.95,138.67,-0.743719745,-0.906785495,-0.163065751,26.68680969,8.81080165,13.67718582
2014-10-03T13:30:00Z,139.33,140.45,138.57,140.17,-0.676347623,-1.00850028,-0.332152656,36.46042112,11.55480639,11.27685462
2014-10-06T13:30:00Z,140.55,141.28,139.59,140.34,-0.584787647,-1.063137216,-0.478349568,37.47772354,17.90994624,12.75851809
2014-10-07T13:30:00Z,138.82,140.18,137.66,137.68,-0.662138058,-1.30602214,-0.643884083,29.51493799,15.55588686,15.00687983
2014-10-08T13:30:00Z,138.25,141.48,137.72,141.41,-0.431999371,-1.183883296,-0.751883925,46.63663784,20.33910856,17.93498055
2014-10-09T13:30:00Z,141.15,141.5,138.33,138.64,-0.435026926,-1.295667583,-0.860640657,39.05033497,15.80569636,17.23356393
